"('rif', 1173)"
"('kinderloseeheleute', 20)"
"('kinderunterrockauswollresten', 20)"
"('kirchenrockundsoldatenrock', 20)"
"('klageundtrostliederdeutscherdichter', 20)"
"('kleinearbeitstasche', 20)"
"('kleinegesundheitslehrevonbock', 20)"
"('kleineisenarbeit', 20)"
"('kleinesstuhlkissen', 20)"
"('klosterzelleundgedankenhelle', 20)"
"('knopfbefestigunganpaletotsusw', 20)"
"('kokosmattenzureinigen', 20)"
"('kolbachthal', 20)"
"('komischundkomiker', 20)"
"('konkurrenten', 20)"
"('diehalloreninhalleadsaale', 20)"
"('dievogteiunddievogteier', 20)"
"('lehrbuchdesschnittzeichnens', 20)"
"('leichtentbehrlich', 20)"
"('liebeswerben', 20)"
"('literarischesdergartenlaube', 20)"
"('litthauischeschlittenfahrt', 20)"
"('lustundleidimliede', 20)"
"('madeirastickereienzuwaschen', 20)"
"('maienfestinflorenz', 20)"
"('marconistelegraphieohnedrahtleitung', 20)"
"('marktwainunddienordamerikanischenhumoristen', 20)"
"('meinwildeslieb', 20)"
"('meinzahmercanarienvogel', 20)"
"('meinejagdenaufgorillas', 20)"
"('menschenfresserinostindien', 20)"
"('meyersfachlexika', 20)"
"('mikrokokkenundbakterien', 20)"
"('mithassanbeimscheikhali', 20)"
"('mitonkelaufreisen', 20)"
"('modernegoldgruben', 20)"
"('mohammedundseinwerk', 20)"
"('mondnachtimhafen', 20)"
"('moorigschmeckendekarpfenzuverbessern', 20)"
"('mottenschutz', 20)"
"('musselindecken', 20)"
"('mutterundkind', 20)"
"('nachsanremo', 20)"
"('nachdersitzung', 20)"
"('nachdertaufe', 20)"
"('nachbarskinder', 20)"
"('nadelundhaarnadelkissenzumschmuckeineszierlichentoilettentisches', 20)"
"('nerosgastmahl', 20)"
"('neuebeobachtungen', 20)"
"('neuegedichtevonantonohorn', 20)"
"('neuejagdzeitung', 20)"
"('neuersammelsport', 20)"
"('neuestefahrundreisegelegenheiten', 20)"
"('neujahrinchina', 20)"
"('neumannsortslexikondesdeutschenreichs', 20)"
"('newyorkerromantik', 20)"
"('nocheinmalkalthoff', 20)"
"('nocheinmalamerikanischeeisenbahnen', 20)"
"('nocheinmaldernewyorkermillionendieb', 20)"
"('nocheinmaldiecolibri', 20)"
"('nocheinmaldiedeutschekunstaufderpariserweltausstellung', 20)"
"('nochmalsbleifreiekochgeschirre', 20)"
"('nordamerikanischeartilleriepferde', 20)"
"('notentonzeiger', 20)"
"('nothzustandinderferne', 20)"
"('novellenvonhieronymuslorm', 20)"
"('oesterreichischertouristenclub', 20)"
"('opiumhandelundopiumindustrie', 20)"
"('panierteeier', 20)"
"('panoramakartenderzukunft', 20)"
"('papstleoxiiialsdichter', 20)"
"('paradeinpotsdam', 20)"
"('pflegederspargelbeeteimsommer', 20)"
"('photographischeabenteuerindereisregion', 20)"
"('pierrotalstroubadour', 20)"
"('pikantekoteletts', 20)"
"('pionierederdeutscheneinheit', 20)"
"('platzamtisch', 20)"
"('poppxxiiundderherzogvonaltenburg', 20)"
"('portraitirungderdeutschen', 20)"
"('praktischeverwertungeinesfrischenschweineschinkens', 20)"
"('prinzfriedrichkarldenkmalzufrankfurtao', 20)"
"('imtaifun', 20)"
"('professorwilhelmengelhard', 20)"
"('pyroskulptur', 20)"
"('rabenaufhasenjagd', 20)"
"('reichenbachundwetterhorn', 20)"
"('reiseinstitute', 20)"
"('reiselitteratur', 20)"
"('riesentukanebeimbananenschmaus', 20)"
"('rohundkunsteis', 20)"
"('rokokodeckchen', 20)"
"('rothenasen', 20)"
"('sanktgeorg', 20)"
"('schicksaleeinerdeutschenlehrerininfrankreich', 20)"
"('schillervereineundschillerfeiern', 20)"
"('schnelligkeitssauce', 20)"
"('schreckeninderpension', 20)"
"('schulsparkassen', 20)"
"('schwarzespitzen', 20)"
"('seegraserntebeistmalo', 20)"
"('singendeflammen', 20)"
"('sittendernorwegischenbauern', 20)"
"('sitzengeblieben', 20)"
"('sparsamkeitaufthronen', 20)"
"('spioneaufihremletztengang', 20)"
"('spohrundtibaut', 20)"
"('spracheohneworte', 20)"
"('staubwedelausstricken', 20)"
"('stimmengegendasalamodeunwesen', 20)"
"('strickunterricht', 20)"
"('sylvesterorakel', 20)"
"('tafelschmuck', 20)"
"('taubstummgeworden', 20)"
"('thierederheimath', 20)"
"('tintoriaphotographiemalerei', 20)"
"('titelundordenhandel', 20)"
"('titulaturen', 20)"
"('toilettenkissenineiform', 20)"
"('ueberkindergesellschaften', 20)"
"('ueberschiffscollisionen', 20)"
"('uebervolkstheater', 20)"
"('ueberfahrtnachenglandohneseekrankheit', 20)"
"('ueberraschungsgesellschafteninamerika', 20)"
"('uhlandslinde', 20)"
"('umparisherumi', 20)"
"('umeinesknopfesdicke', 20)"
"('unserbildkaiserfriedrichiii', 20)"
"('unserstrandbild', 20)"
"('unserheutigeshirschbild', 20)"
"('unserefeuilletonbeilage', 20)"
"('unsereillustrationen', 20)"
"('unserezeitgeschichte', 20)"
"('unsermheutigenkantportrait', 20)"
"('unsterblichkeit', 20)"
"('venedig', 20)"
"('verheirathet', 20)"
"('verloreninaltezeit', 20)"
"('verschiedeneverwertungalterleinwand', 20)"
"('verschwunden', 20)"
"('versuchspflanzungen', 20)"
"('verteilungvonkohlenandiewienerarmen', 20)"
"('verwehrtungunreiferweintrauben', 20)"
"('verwendungvonaluminiumplatteninderlithographie', 20)"
"('vogelschutzundfrauenschmuck', 20)"
"('vogelstelleramniederrhein', 20)"
"('volksirrungenindersprache', 20)"
"('vomwiedergewonnenenbruderstamme', 20)"
"('vonderillustriertenmarlittausgabe', 20)"
"('vordemmaskenball', 20)"
"('vordemtanz', 20)"
"('waisenundhalbwaisen', 20)"
"('waldmeisterimgarten', 20)"
"('warnung', 20)"
"('warnungvorraupenhaaren', 20)"
"('wassollenwirlesen', 20)"
"('weihnachtserinnerungenausbrasilien', 20)"
"('weihnachtsabendimstall', 20)"
"('weihnachtsgeschenke', 20)"
"('weihnachtswunsch', 20)"
"('wiedasgoldsuchensichoftmalslohnt', 20)"
"('wiedereinepraktischeerfindungvoneinemdeutscheninamerika', 20)"
"('wildermuthsjugendgarten', 20)"
"('wilhelmkonradroentgenunddiexstrahlung', 20)"
"('winternachtaufdemmeere', 20)"
"('winzigeverderber', 20)"
"('wirdeutscheundunserdeutsch', 20)"
"('wirgratulieren', 20)"
"('witzundhumor', 20)"
"('worausdiesonnebestehtundwiesiearbeitet', 20)"
"('zeitungsrollenausrohrmatten', 20)"
"('ziethenhusarenaufpatrouillenritt', 20)"
"('zimmerpflanzenimjuni', 20)"
"('zudengeographischenmerkzahlen', 20)"
"('zugutenzwecken', 20)"
"('zuunsererheutigenabbildungdermarbacherschillerstatue', 20)"
"('zumfritzreuterdank', 20)"
"('zumgeheimmittelschwindel', 20)"
"('zungengericht', 20)"
"('zurfeuerbestattungsfrage', 20)"
"('zurgeschichtedernamenindeutschland', 20)"
"('zurgeschichtedesstrumpfes', 20)"
"('zurgoetheliteratur', 20)"
"('zurheilungdesschreibekrampfes', 20)"
"('zurkaltwasserbehandlungderneuzeit', 20)"
"('zurrettungdersoldatenehre', 20)"
"('zurweinleseimrheinland', 20)"
"('zweihauptwerkzeugederelementarbildung', 20)"
"('zwischenlignyundbellealliance', 20)"
"('hessenweg', 20)"
"('holleweg', 20)"
"('houtweg', 20)"
"('bennyvasseur', 20)"
"('katherineporter', 20)"
"('kerksteeg', 20)"
"('korenbloem', 20)"
"('lepelaarstraat', 20)"
"('mendelssohnstraat', 20)"
"('nieuwstad', 20)"
"('bernardmuldworf', 20)"
"('selfportraitinuffizi', 20)"
"('noordstraat', 20)"
"('deathofsapho', 20)"
"('pascalstraat', 20)"
"('patrijslaan', 20)"
"('pijlkruid', 20)"
"('pinksterbloemstraat', 20)"
"('ploegstraat', 20)"
"('prinsmauritslaan', 20)"
"('randweg', 20)"
"('ranonkelstraat', 20)"
"('rietgors', 20)"
"('smidstraat', 20)"
"('sophiastraat', 20)"
"('spoorlaan', 20)"
"('onceyoukissastranger', 20)"
"('stadhouderslaan', 20)"
"('giuseppecivinini', 20)"
"('vanhoutenstraat', 20)"
"('aronandersson', 20)"
"('victorflorencepollet', 20)"
"('vlasstraat', 20)"
"('waterhoen', 20)"
"('willemalexanderlaan', 20)"
"('iliaspsinakis', 20)"
"('lucyrwyatt', 20)"
"('gromadabiskupice', 20)"
"('gromadapiaski', 20)"
"('heinrichdiedrichkerkring', 20)"
"('forhercountryssake', 20)"
"('adorationoftheshepherds', 20)"
"('marianaganawa', 20)"
"('meallbuidhe', 20)"
"('darvelcommunitylibrary', 20)"
"('seascape', 20)"
"('hawicklibrary', 20)"
"('gromadaczarna', 20)"
"('romanoguarnieri', 20)"
"('deutzerfreiheit', 20)"
"('michaelduffy', 20)"
"('luigifabbri', 20)"
"('remousai', 20)"
"('thefeministcompaniontoliteratureinenglish', 20)"
"('starpeakgroup', 20)"
"('randolphguggenheimersr', 20)"
"('ferdinandocesaroni', 20)"
"('antonioponsiglioni', 20)"
"('santanna', 20)"
"('bosco', 20)"
"('casoni', 20)"
"('objectivelymeasuredactivitypatternsamongadultsinresidentialagedcare', 20)"
"('asystematicreviewofoccupationalexposuretoparticulatematterandcardiovasculardisease', 20)"
"('alterednitricoxidebioavailabilitycontributestodieselexhaustinhalationinducedcardiovasculardysfunctioninman', 20)"
"('assessmentofthemodeofactionunderlyingdevelopmentofrodentsmallintestinaltumorsfollowingoralexposuretohexavalentchromiumandrelevancetohumans', 20)"
"('samuelaronson', 20)"
"('otterlake', 20)"
"('nasalchemosensorystimulationevokedactivitypatternsintherattrigeminalganglionvisualizedbyinvivovoltagesensitivedyeimaging', 20)"
"('aeppanopolemidia', 20)"
"('dancers', 20)"
"('kolotlponcei', 20)"
"('riskofhyponatraemiaincancerpatientstreatedwithtargetedtherapiesasystematicreviewandmetaanalysisofclinicaltrials', 20)"
"('strongyloidesstercoralisinfectioninalcoholicpatients', 20)"
"('deficientwntsignallingtriggersstriatalsynapticdegenerationandimpairedmotorbehaviourinadultmice', 20)"
"('genomeandmethylomeoftheoleaginousdiatomcyclotellacrypticarevealgeneticflexibilitytowardahighlipidphenotype', 20)"
"('erratumtomakingsenseofbigdatainhealthresearchtowardsaneuactionplan', 20)"
"('whitematterconnectivityofthethalamusdelineatesthefunctionalarchitectureofcompetingthalamocorticalsystems', 20)"
"('elevatedlevelsofdieselrangeorganiccompoundsingroundwaternearmarcellusgasoperationsarederivedfromsurfaceactivities', 20)"
"('roleofdamagecontrolsurgeryinthetreatmentofhincheyiiiandivsigmoiddiverticulitisatailoredstrategy', 20)"
"('localizationofpolyhydroxybutyrateinsugarcaneusingfouriertransforminfraredmicrospectroscopyandmultivariateimaging', 20)"
"('tupaiabelangeriasanexperimentalanimalmodelforviralinfection', 20)"
"('populationcancerrisksassociatedwithcoalminingasystematicreview', 20)"
"('thetaxonomicnameresolutionserviceanonlinetoolforautomatedstandardizationofplantnames', 20)"
"('depressionscreeningandpatientoutcomesincancerasystematicreview', 20)"
"('geneticstudiesinosteoporosistheendofthebeginning', 20)"
"('reportontheprogressofanatomy', 20)"
"('hiltongardeninntangercitycenter', 20)"
"('investigationofsalicylatehepaticresponsesincomparisonwithchemicalanaloguesofthedrug', 20)"
"('theeffectsofsignalerosionandcoregenomereductionontheidentificationofdiagnosticmarkers', 20)"
"('alanwinde', 20)"
"('pripyatbasin', 20)"
"('mariaenriquezdeallen', 20)"
"('buildbotpkg', 20)"
"('buildbotwaterfallview', 20)"
"('buildbotworker', 20)"
"('buildbotwww', 20)"
"('engelastrup', 20)"
"('thedancingheart', 20)"
"('tjelesubstationandconverterstation', 20)"
"('mariusfontane', 20)"
"('galinavale', 20)"
"('georgerogers', 20)"
"('oscarahnfelt', 20)"
"('giovenalevegezziruscalla', 20)"
"('horizontalplane', 20)"
"('goldblade', 20)"
"('greatbeltpowerlink', 20)"
"('gustavoiii', 20)"
"('samueladuse', 20)"
"('hackingtheartofexploitation', 20)"
"('franciscoribot', 20)"
"('adrianocastillo', 20)"
"('haroldboardman', 20)"
"('digikala', 20)"
"('bernardinobravolira', 20)"
"('hereisgermany', 20)"
"('carlosromerogaliana', 20)"
"('johanerikgranlund', 20)"
"('edwardfrederickleitner', 20)"
"('himnoatosagua', 20)"
"('carlhenrikklick', 20)"
"('howtostuffawildbikini', 20)"
"('nilsliljequist', 20)"
"('johanmichaellindblad', 20)"
"('intherightplace', 20)"
"('ianmikardo', 20)"
"('jacobfredrikneikter', 20)"
"('intown', 20)"
"('ramvilaspaswan', 20)"
"('perfectogiot', 20)"
"('bellagoth', 20)"
"('republicano', 20)"
"('jacobriispark', 20)"
"('jaffersharief', 20)"
"('michaeltaylor', 20)"
"('universidaddelazuay', 20)"
"('leopolddavislewis', 20)"
"('letthedevilwearblack', 20)"
"('veteranshealthadministration', 20)"
"('loganpassvisitorcenter', 20)"
"('losbrujos', 20)"
"('mkraghavan', 20)"
"('rohitshetty', 20)"
"('malcolmmacmillan', 20)"
"('matagalls', 20)"
"('mausamnoor', 20)"
"('mikethalassitis', 20)"
"('michelbacos', 20)"
"('mikewilhelm', 20)"
"('misscalifornia', 20)"
"('calabazasmission', 20)"
"('mysixloves', 20)"
"('categorysportingermany', 20)"
"('namakhalaal', 20)"
"('nealevenhuis', 20)"
"('nigelfisher', 20)"
"('waldorfastoriajerusalem', 20)"
"('categorymacedonianpoliticians', 20)"
"('onegoodturn', 20)"
"('orangoislandsnationalpark', 20)"
"('otagomuseum', 20)"
"('outremonthighschool', 20)"
"('pearlslaghoople', 20)"
"('peevee', 20)"
"('pendekantivenkatasubbaiah', 20)"
"('poianariver', 20)"
"('pralhadjoshi', 20)"
"('england', 19)"
"('knight', 19)"
"('facebook', 19)"
"('corruption', 19)"
"('book', 19)"
"('oslo', 19)"
"('tuvalu', 19)"
"('kiribati', 19)"
"('jeanracine', 19)"
"('connecticut', 19)"
"('aristotle', 19)"
"('omsk', 19)"
"('openstreetmap', 19)"
"('gujarat', 19)"
"('limburg', 19)"
"('westbengal', 19)"
"('car', 19)"
"('caracas', 19)"
"('finkenwerder', 19)"
"('dublin', 19)"
"('ellafitzgerald', 19)"
"('ontario', 19)"
"('nuremberg', 19)"
"('halifax', 19)"
"('naples', 19)"
"('palermo', 19)"
"('oberhausen', 19)"
"('kathmandu', 19)"
"('neuenfelde', 19)"
"('neuland', 19)"
"('worms', 19)"
"('michelplatini', 19)"
"('latex', 19)"
"('golf', 19)"
"('novakdjokovic', 19)"
"('liberalism', 19)"
"('hamburgcentralstation', 19)"
"('jeanjacquesrousseau', 19)"
"('hamburger', 19)"
"('hof', 19)"
"('materialism', 19)"
"('sophiegermain', 19)"
"('rickenbach', 19)"
"('zhenghe', 19)"
"('shark', 19)"
"('species', 19)"
"('father', 19)"
"('gypsies', 19)"
"('lexicon', 19)"
"('slang', 19)"
"('georgian', 19)"
"('economics', 19)"
"('alexanderthegreat', 19)"
"('man', 19)"
"('euclid', 19)"
"('armenian', 19)"
"('swedish', 19)"
"('operatingsystem', 19)"
"('exodus', 19)"
"('bosnian', 19)"
"('pikachu', 19)"
"('adamsmith', 19)"
"('henrypurcell', 19)"
"('mu', 19)"
"('dwightdeisenhower', 19)"
"('crush', 19)"
"('rafaelnadal', 19)"
"('klingon', 19)"
"('plasma', 19)"
"('pyxis', 19)"
"('lyra', 19)"
"('communication', 19)"
"('energazine', 19)"
"('force', 19)"
"('game', 19)"
"('thelmaestrin', 19)"
"('chongqing', 19)"
"('commoncold', 19)"
"('medication', 19)"
"('santander', 19)"
"('middleages', 19)"
"('ottomanempire', 19)"
"('marne', 19)"
"('ronda', 19)"
"('cake', 19)"
"('moksha', 19)"
"('batangas', 19)"
"('leyte', 19)"
"('ariyalurdistrict', 19)"
"('cuddaloredistrict', 19)"
"('krishnagiridistrict', 19)"
"('tiruvarurdistrict', 19)"
"('hyderabaddistrictindia', 19)"
"('krishnadistrict', 19)"
"('lohitdistrict', 19)"
"('dibangvalleydistrict', 19)"
"('salamanca', 19)"
"('provinceofnuoro', 19)"
"('jeanlucpicard', 19)"
"('cardona', 19)"
"('harveymilk', 19)"
"('diegomaradona', 19)"
"('pray', 19)"
"('roma', 19)"
"('galatea', 19)"
"('christmas', 19)"
"('onourknowledgeofthecausesofthephenomenaoforganicnature', 19)"
"('cantagallo', 19)"
"('pico', 19)"
"('lucy', 19)"
"('gentianales', 19)"
"('lagarde', 19)"
"('momo', 19)"
"('smartphone', 19)"
"('shoe', 19)"
"('jeanaugustedominiqueingres', 19)"
"('lost', 19)"
"('wellington', 19)"
"('filmspeed', 19)"
"('saintloup', 19)"
"('center', 19)"
"('newark', 19)"
"('lostalone', 19)"
"('madeira', 19)"
"('joyride', 19)"
"('abaza', 19)"
"('ralphfiennes', 19)"
"('meridian', 19)"
"('dari', 19)"
"('giantpanda', 19)"
"('hosnimubarak', 19)"
"('slash', 19)"
"('whitneyhouston', 19)"
"('hiroshima', 19)"
"('achi', 19)"
"('jehovahswitnesses', 19)"
"('landrover', 19)"
"('hannibal', 19)"
"('yao', 19)"
"('sapporo', 19)"
"('arthurschopenhauer', 19)"
"('johnsteinbeck', 19)"
"('banna', 19)"
"('williambutleryeats', 19)"
"('listofpopes', 19)"
"('seed', 19)"
"('prayer', 19)"
"('pontiac', 19)"
"('janefonda', 19)"
"('coin', 19)"
"('alcala', 19)"
"('achilles', 19)"
"('justiniani', 19)"
"('bhilwaradistrict', 19)"
"('barmerdistrict', 19)"
"('bongaigaondistrict', 19)"
"('dhemajidistrict', 19)"
"('dhubridistrict', 19)"
"('cartography', 19)"
"('atoll', 19)"
"('thomasmore', 19)"
"('magenta', 19)"
"('kokrajhardistrict', 19)"
"('marigaondistrict', 19)"
"('sonitpurdistrict', 19)"
"('johnnycash', 19)"
"('architect', 19)"
"('alaminos', 19)"
"('crocodylidae', 19)"
"('clinteastwood', 19)"
"('erasmus', 19)"
"('dirknowitzki', 19)"
"('saintdominic', 19)"
"('kane', 19)"
"('pascal', 19)"
"('euclideanvector', 19)"
"('charleston', 19)"
"('tochigi', 19)"
"('hofburgpalace', 19)"
"('bilecikprovince', 19)"
"('palidistrict', 19)"
"('warrenbuffett', 19)"
"('harp', 19)"
"('muslim', 19)"
"('ivanbagramyan', 19)"
"('gender', 19)"
"('urea', 19)"
"('rosettastone', 19)"
"('mir', 19)"
"('begusaraidistrict', 19)"
"('darbhangadistrict', 19)"
"('gayadistrict', 19)"
"('mission', 19)"
"('policoro', 19)"
"('paterno', 19)"
"('jesseowens', 19)"
"('looper', 19)"
"('churchofsaintmary', 19)"
"('pura', 19)"
"('sannarciso', 19)"
"('ottolilienthal', 19)"
"('hansjonas', 19)"
"('nationalhistoricalmuseum', 19)"
"('hillsborough', 19)"
"('lemery', 19)"
"('survivorseries', 19)"
"('gerhardertl', 19)"
"('veracruz', 19)"
"('histamine', 19)"
"('colima', 19)"
"('fattyacid', 19)"
"('ednastvincentmillay', 19)"
"('princealfonsofbavaria', 19)"
"('josefwagner', 19)"
"('malvern', 19)"
"('hauterive', 19)"
"('glassfish', 19)"
"('karlfischer', 19)"
"('saintecroix', 19)"
"('iwanbloch', 19)"
"('sukarno', 19)"
"('dorotheavonschlegel', 19)"
"('lakhisaraidistrict', 19)"
"('katihardistrict', 19)"
"('matthiasring', 19)"
"('franzdefregger', 19)"
"('mobile', 19)"
"('isis', 19)"
"('springville', 19)"
"('burdurprovince', 19)"
"('tragedy', 19)"
"('mathematica', 19)"
"('berm', 19)"
"('leicester', 19)"
"('spongebobsquarepants', 19)"
"('anneweber', 19)"
"('karlhampe', 19)"
"('wolfgangmeyer', 19)"
"('souto', 19)"
"('gama', 19)"
"('rugbyreggio', 19)"
"('ellenschwiers', 19)"
"('rohtasdistrict', 19)"
"('saharsadistrict', 19)"
"('vaishalidistrict', 19)"
"('bastardistrict', 19)"
"('article', 19)"
"('glennmiller', 19)"
"('perez', 19)"
"('fromrussiawithlove', 19)"
"('monicavitti', 19)"
"('paulhoffmann', 19)"
"('hansdragendorff', 19)"
"('franziskabecker', 19)"
"('harrisoncounty', 19)"
"('friedrichchristianvonplettenberg', 19)"
"('heinrich', 19)"
"('mitchellcounty', 19)"
"('fremontcounty', 19)"
"('jamesgordon', 19)"
"('bernhardstuder', 19)"
"('krabat', 19)"
"('stress', 19)"
"('experience', 19)"
"('salmahayek', 19)"
"('ladywindermeresfan', 19)"
"('frantic', 19)"
"('gorkypark', 19)"
"('helenoftroy', 19)"
"('santravidasnagardistrict', 19)"
"('arcaderecords', 19)"
"('associationforcomputingmachinery', 19)"
"('capefarewell', 19)"
"('cyclops', 19)"
"('joeclark', 19)"
"('anthonyeden', 19)"
"('rolybonevacia', 19)"
"('norwegiannationalroadracechampionships', 19)"
"('porcelain', 19)"
"('kazimirmalevich', 19)"
"('chaos', 19)"
"('camembert', 19)"
"('slbenfica', 19)"
"('bitcoin', 19)"
"('mersinprovince', 19)"
"('groharlembrundtland', 19)"
"('jonasbrothers', 19)"
"('waltherrathenau', 19)"
"('samsunggalaxysiii', 19)"
"('mikhailtukhachevsky', 19)"
"('kambarka', 19)"
"('calculus', 19)"
"('gurdaspurdistrict', 19)"
"('underground', 19)"
"('josephinebaker', 19)"
"('lifeofpi', 19)"
"('susansontag', 19)"
"('lieutenantgeneral', 19)"
"('josephbeuys', 19)"
"('odilonredon', 19)"
"('hansbethe', 19)"
"('aha', 19)"
"('artemisia', 19)"
"('bloodhoundgang', 19)"
"('jamesstirling', 19)"
"('metropolitanmuseumofart', 19)"
"('cannewitz', 19)"
"('reading', 19)"
"('schwalmtal', 19)"
"('barrycunliffe', 19)"
"('darien', 19)"
"('stereotype', 19)"
"('hemispheres', 19)"
"('ministryofdefense', 19)"
"('malitbog', 19)"
"('banga', 19)"
"('wilmington', 19)"
"('fullhouse', 19)"
"('jason', 19)"
"('spore', 19)"
"('demon', 19)"
"('imrenagy', 19)"
"('cytosine', 19)"
"('dispersion', 19)"
"('syriancivilwar', 19)"
"('escalaplano', 19)"
"('theprisonerofzenda', 19)"
"('alexandrakollontai', 19)"
"('pedro', 19)"
"('hourglass', 19)"
"('notredamedechartres', 19)"
"('lina', 19)"
"('conflict', 19)"
"('universityoftoronto', 19)"
"('bonnieandclyde', 19)"
"('muhammadalipasha', 19)"
"('chimera', 19)"
"('gillesdeleuze', 19)"
"('coronaryarterybypassgraftingsurgery', 19)"
"('pajalamunicipality', 19)"
"('dahoddistrict', 19)"
"('carlorubbia', 19)"
"('museumofmodernart', 19)"
"('judas', 19)"
"('achorusline', 19)"
"('willemeinthoven', 19)"
"('zenobia', 19)"
"('roxana', 19)"
"('amadeus', 19)"
"('jimhenson', 19)"
"('felipeviofspain', 19)"
"('benzoicacid', 19)"
"('min', 19)"
"('allvargullstrand', 19)"
"('visoko', 19)"
"('brie', 19)"
"('julesmassenet', 19)"
"('zeta', 19)"
"('yicounty', 19)"
"('zidovudine', 19)"
"('dahanriver', 19)"
"('solidgold', 19)"
"('saintlaurent', 19)"
"('russianroulette', 19)"
"('johnmarshall', 19)"
"('lapalma', 19)"
"('amoxicillin', 19)"
"('jamesryan', 19)"
"('gex', 19)"
"('shahidbhagatsinghnagardistrict', 19)"
"('freeport', 19)"
"('duncansandys', 19)"
"('toyama', 19)"
"('rodionmalinovsky', 19)"
"('farright', 19)"
"('orient', 19)"
"('norm', 19)"
"('stardust', 19)"
"('ocamerooncradleofourforefathers', 19)"
"('allquietonthewesternfront', 19)"
"('yamaguchi', 19)"
"('jallianwalabaghmassacre', 19)"
"('gilbertnlewis', 19)"
"('coronation', 19)"
"('ichikawa', 19)"
"('thekaratekid', 19)"
"('deeppurpleinrock', 19)"
"('psychiatrist', 19)"
"('philipnoelbakerbaronnoelbaker', 19)"
"('melamine', 19)"
"('bolt', 19)"
"('guildford', 19)"
"('ludwigmeidner', 19)"
"('frederick', 19)"
"('alfredschmidt', 19)"
"('defenseoftheancients', 19)"
"('charlottecorday', 19)"
"('abugslife', 19)"
"('tomwolfe', 19)"
"('sigtunamunicipality', 19)"
"('plot', 19)"
"('piazzasanmarco', 19)"
"('edison', 19)"
"('triamterene', 19)"
"('castlehill', 19)"
"('nationalautonomousuniversityofmexico', 19)"
